288,105,0
289,105,0
290,105,0
291,162,0
292,162,0
293,162,0
294,162,0
295,162,0
296,162,0
297,162,0
298,162,0
299,162,0
300,162,0
301,162,0
302,162,0
303,162,0
304,162,0
305,162,0
306,162,0
307,162,0
308,162,0
309,162,0
310,162,0
311,161,0
312,161,0
313,161,0
314,161,0
315,161,0
316,161,0
317,161,0
318,161,0
319,161,0
320,161,0
321,161,0
322,161,0
323,161,0
324,161,0
325,161,0
326,161,0
327,161,0
328,161,0
329,161,0
330,161,0
331,200,0
332,200,0
333,200,0
334,200,0
335,200,0
336,200,0
337,200,0
338,200,0
339,200,0
340,200,0
341,200,0
342,200,0
343,206,0
344,206,0
345,206,0
346,206,0
347,206,0
348,206,0
349,206,0
350,206,0
351,207,0
352,207,0
353,207,0
354,207,0
355,207,0
356,207,0
357,207,0
358,207,0
359,207,0
360,207,0
361,201,0
362,201,0
363,201,0
364,201,0
365,201,0
366,201,0
367,201,0
368,201,0
369,201,0
370,201,0
371,208,0
372,208,0
373,208,0
374,208,0
375,202,0
376,208,0
377,208,0
378,208,0
379,208,0
380,208,0
381,208,0
382,208,0
383,208,0
384,208,0
385,208,0
386,202,0
387,202,0
388,202,0
389,202,0
390,202,0
391,202,0
392,208,0
393,202,0
394,202,0
395,202,0
396,202,0
397,202,0
398,202,0
399,202,0
400,202,0
401,,
402,,
403,209,0
404,209,0
405,209,0
406,209,0
407,209,0
408,209,0
409,209,0
410,209,0
411,209,0
412,209,0
413,209,0
414,209,0
415,209,0
416,209,0
417,209,0
418,203,0
419,203,0
420,203,0
421,203,0
422,203,0
423,203,0
424,203,0
425,203,0
426,203,0
427,203,0
428,203,0
429,203,0
430,203,0
431,203,0
432,203,0
433,205,0
434,205,0
435,205,0
436,205,0
437,205,0
438,205,0
439,205,0
440,205,0
441,205,0
442,205,0
443,205,0
444,205,0
445,205,0
446,205,0
447,205,0
448,62,0
449,62,0
450,62,0
451,62,0
452,62,0
453,62,0
454,62,0
455,62,0
456,62,0
457,62,0
458,62,0
459,62,0
460,62,0
461,62,0
462,62,0
463,62,0
464,62,0
465,62,0
466,62,0
467,62,0
468,62,0
469,62,0
470,62,0
471,62,0
472,62,0
473,62,0
474,62,0
475,62,0
476,62,0
477,62,0
478,61,0
479,61,0
480,61,0
481,61,0
482,61,0
483,61,0
484,61,0
485,61,0
486,61,0
487,61,0
488,61,0
489,61,0
490,61,0
491,61,0
492,61,0
493,61,0
494,61,0
495,61,0
496,61,0
497,61,0
498,61,0
499,61,0
500,61,0
501,61,0
502,61,0
503,61,0
504,61,0
505,61,0
506,61,0
507,61,0
